book_id,isbn,bookId,author_id,book_type,type_id,book_name,author_name,introduction,total_r,weekly_r,words_count,logo,score
15175,zh1071343,1071343,51154086,玄幻,2,我只有一把枪,不染妖,"作为穿越大军的一员，李安来到一个玄幻世界，本该靠着自己的金手指，从此走上人生巅峰……
但是，谁能告诉我这柯尔特是什么鬼？?
一个意外穿越玄幻世界的人，得到的却是科技侧的系统。
且看主角如何依靠着科技的力量在这异世界搅动风云！！
李安：“所以这一点都不科幻吧！呃…玄幻！？算了，还是好好活着吧。”
(书友群：634845069欢迎大家加入，无论关于本书的评价还是脑洞，都可畅所欲言!)",984.0,0.0,918000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3488797682,2378488942&fm=179&app=35&f=JPEG?w=240&h=320&s=97086DA69ED227F7D401A4A50300E041",6.6
15952,zh871055,871055,51311051,玄幻,2,佛天大智贤僧录,绮风殇,"很多年以前，仙妖魔三族大战，仙妖联合抵御着魔，可却在魔族败退之际，妖族忽然宣布退隐，以至于魔族虽败，但却并未消亡。至此仙魔二族纠缠，可却在仙族即将统御之际，妖族忽然出手坐享其成，将仙族尽数缴灭，从此一统天下。但此战遗留下来的祸端，皆都在暗处伺机以待，只等到一有时机，便就会推翻天庭，从此改朝换代。
此时正处于佛门的末法之季，一位小沙弥跟随着师父修行，他的慧根异常强大，因此更加适合于大智贤僧。可他的师父却是一位守护武僧，因此他的修行之路，也就大多只能靠着自己摸索，便也就在这样的行程之中，他眼见这世间烦浊，将一颗心在红尘历练，直至最终发愿，证得佛陀之位。
剑修、体修、刀修，妖修、鬼修、魔修，符咒师、护道人、大能者，世人皆都只是争名夺利，唯有他的愿望世间和平。
唔，出三界、离六尘、悟正道，南无，南无……
（读者群号：978520613）",427.0,0.0,918000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1058591646,638132300&fm=179&app=35&f=JPEG?w=240&h=320&s=36EDFE165609574134BAADEC0300C069",5.8
19062,zh580968,580968,11876837,奇幻,1,英雄领主,零分十三,"（书友群【秘银矿洞】：590214464，玩QQ的书友可以加入噢）穿越到斗气与魔法的异世界，李奥成为了一个领主，体内还有一个能召唤各种英雄的神奇系统。
士兵76：“我看到你们了！”
海洋之灾普朗克：“死亡轰炸！”
希尔瓦娜斯：“箭无虚发。”
在这个绚丽多彩的异世界，来自不同位面的英雄们，在李奥的带领下铸就了一个个新的传奇。",2060.0,0.0,919000,https://dss3.baidu.com/-fo3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=4299e27b9b2397ddd62c90066fb59e84/b999a9014c086e063a34e4d708087bf40bd1cb8a.jpg,5.0
18567,zh758828,758828,13805897,都市,11,鉴宝金瞳,觉笑,他是纵横古玩界的古玩大家；亦是妙手回春的医道圣手。他便是东川大学考古系大二学生唐昊，因为一次际遇，人生彻底逆转。从此无双鉴宝，真龙寻美，笑傲天下！,1347.0,0.0,919000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3542160013,1405334835&fm=179&app=35&f=JPEG?w=267&h=356&s=657417C6FC0334DEC207183003009058",9.3
15817,zh1293876,1293876,52993888,玄幻,2,我的功法可以吞噬一切,星空圆光,我，秦天，拥有绝世功法，可吞万物之源，可吞神念记忆，可吞无尽空间，可吞岁月时光之力，亦可吞天道之力，吞噬万物规则融于己身，成就最强战尊。,684.0,0.0,920000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=795258809,4229893327&fm=179&app=35&f=JPEG?w=267&h=356&s=76393EC74042F2F401340C2F0300904A",7.0
16119,zh1240717,1240717,53350496,玄幻,2,不朽神途,根本不重,"十二帝天，万族林立，神族，天族，灵族，人族……万象具现，武道文明瑰丽灿烂，帝天武者追求毕生，便是为了与天争命，欲勘破阴阳造化，逆转生死，与天同高同寿，成万劫不朽之境。
三千年前，神族太子为神秘至宝大闹天族，以无上修为血杀圣主，震惊宇内。天帝暴怒，其麾下诸族皆动，尽显藏匿峥嵘，神皇被迫废除太子，使其携至宝——混天灵珠潜逃于世。
三千年后，一位少年在神秘人的指引下偶得一颗灵珠，踏上了武道之路，然而，面对师父的阻挠，资源的匮乏，出身的低微……，种种困境下，他又会在这片瑰丽而又未知的天地掀起怎样的风云？
筑根基，淬躯体，炼神魂，且看他如何逆境崛起。
悟天道，入圣姿，坐神位，且看他如何走出自己的不朽神途！",535.0,0.0,920000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2095035235,911875238&fm=179&app=35&f=JPEG?w=240&h=320&s=8B63CF144988CECA4CE5314E0300E0B3",7.2
17199,zh1218869,1218869,49048979,科幻,10,次元骇客,幻冥辰,概念演化星源，星源以资质分级，生灵以掌控星源熟练与否分阶，但最初的星辰却不会被资质与等阶所束缚。,0.0,0.0,920000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=578378430,1407451927&fm=179&app=35&f=JPEG?w=240&h=320&s=AB3B6084420235EF883B0C9D03005088",6.1
17616,zh1296698,1296698,54012524,奇幻,1,巨龙领主,张花生,"冒险者穿越千山万水，前来朝拜星大陆最尊贵的王。
骑士于大殿中央宣言道：位于你们面前的，是奥达刚帝国的第七皇子，雷霆堡的现任主人，魔角山脉的统治者，兽族联合部落大酋长，海族的英雄杀蛇者，暴风城唯一的王，死亡之翼的折翼者，毁灭系传说魔导士，风暴龙王伊凡·奥杜因！
王座上的男人目视下方，金色的眼瞳无人敢直视。",87.0,0.0,921000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3072200646,3268009860&fm=179&app=35&f=JPEG?w=267&h=356&s=9789FF051403F0FA180169BD03001022",6.4
19776,zh1146202,1146202,53258191,玄幻,2,木神录,规白寒橙,受古神之托，而得玖灵珮；承幻木之脉，而传自然力。天地五行，修其息，而至行之极！化仙神，战妖魔；解恩怨，平纠葛。少年毅然从家出，寻五行化虚之炉，挽万世于原始洪荒之初。,3910.0,24.0,922000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=667449765,2938067088&fm=179&app=35&f=JPEG?w=240&h=320&s=8B746B87CCD003E71201A8A403001012",6.3
19672,zh1325065,1325065,56284112,都市,11,分手后我警途高升，前女友全家肠子悔青,弦鸣,【刑侦悬疑+推理+官场+草根逆袭】前世宋启被女友一家血坑，放弃大好前途，惨遭抛弃，郁郁而终。重活一世，他发誓绝不会重蹈覆辙！凭借出色的刑侦能力，成功破获刑侦一号大案，扬名天下，并获得女领导赏识。自此以后，命运的齿轮开始转动。扑朔迷离的凶案，他每逢必破；波诡云谲的官场，他扶摇直上。最终登上权势巅峰，俯瞰众生！,154.0,12.0,922000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2386097263,4275088153&fm=179&app=35&f=JPEG?w=267&h=356&s=99C965844A7293FDD2E96C1C030050C1",8.2
15215,zh1051554,1051554,52691538,都市,11,外星人搞笑物语,我要燚,"这是一个悲欢离合，奇思妙想的有趣故事。
致敬陪我度过青春年华的那些动漫游戏影视作品！
（本书中会出现相关内容，排名不分先后：周星驰电影，宫崎骏电影，龙珠，圣斗士星矢，海贼王，火影忍者，死神，银魂，JOJO的奇妙冒险，一拳超人，灵能百分百，影技，进击的巨人，妖精的尾巴，灌篮高手，名侦探柯南，某科学的超电磁炮，飞跃巅峰，银河英雄传说，机动战士高达，队长翼，头文字D，乱马二分之一，EVA，北斗神拳，蜡笔小新，加菲猫，犬夜叉，口袋妖怪，幽游白书，全职猎人，蓝宝石之谜，星际牛仔，星方武侠，天地无用，宇宙战舰大和号，机动战舰抚子号，全金属狂潮，四驱兄弟，神秘博士，豪斯医生，环太平洋，奥特曼，西游记，封神榜，亮剑，棋魂，游戏王，魔神英雄传，超时空要塞，超级机器人大战，拳皇，最终幻想，梦幻模拟战，樱花大战，强殖装甲，TRIGUN，秀逗魔导士，宇宙骑士，3X3EYES，美少女战士，美食的俘虏等等）",2865.0,0.0,923000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1236383324,939780632&fm=179&app=35&f=JPEG?w=240&h=320&s=6B8A678F400176E8C023DC7803005068",6.2
16343,zh974700,974700,43093883,科幻,10,极限异化,柴薪,"地球望远镜计划开启了地表2w米以下的深渊，那里究竟有着怎样的诡秘？
面对猎食人类的深渊兽，我们又该何去何从？
【源灵晶】与【钛武装置】的出现，造就了人类最后的力量【噬者】。
如果不能和谐共存，那么就以暴制暴，拉开争夺生存空间的序幕吧！
这绝对是个糟糕的舞台……但也是个令人疯狂的世界！",2346.0,0.0,924000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3441805740,2799775182&fm=179&app=35&f=JPEG?w=240&h=320&s=E7361F8864096EED4323F4DB030070AD",5.8
16308,zh1012554,1012554,40224566,仙侠,4,在下怀安,唱国歌,是命运的安排，还是安排命运？我们跌跌撞撞地前进，有时哭泣，有时大笑，有时绝望，有时释怀，有时痛苦地挣扎，也不愿失去某些东西。在我们的心里，也许总会有那么一个声音在呢喃着，甚至咆哮着：“别放弃，再坚持一下，如果没有希望，就算是死，也要帅气地奔赴。”,270.0,0.0,924000,"https://t7.baidu.com/it/u=508581495,1381133700&fm=83&app=66&f=JPEG?w=240&h=320&s=8D0221D64AF14BA7AC9168F30300D022",6.6
15394,zh1145465,1145465,53255580,武侠,7,江湖天子,安栎辰,"九州秘宝现世。
中原武林，南北两域野心毕露。
少年一剑在手！
平北、镇西、定南，问鼎天下，万国来朝！",2579.0,0.0,925000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1463338344,4013629068&fm=179&app=35&f=JPEG?w=240&h=320&s=4900DD1C57C958E606FCB4D70300F0B3",8.2
18212,zh1250688,1250688,53698421,仙侠,4,大晏缉仙司,墨痕难消,"八百年前一代捕神横空出世，于紫禁之巅布告天下。
“仙神犯法与庶民同罪！”
自那日始，世间再无修仙者，各大宗门纷纷改头换面自称修士。
八百年后，一个灵魂重生的小捕头来到大晏京都。
管你是什么儒圣剑仙刀神大妖魔尊，敢在本捕眼皮子底下犯事，统统铐起来先打一顿再说。
破悬案、辩忠奸、修仙法、灭长生。
荣捕头有云：长生不老是有悖自然法则滴。自然法则也是法，身为捕头，势要与一切违法行为斗争到底。",615.0,0.0,925000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3152159281,975064956&fm=179&app=35&f=JPEG?w=240&h=320&s=98D1A14C2EAAA4D607794FBA0300E096",7.8
19205,zh741346,741346,39326553,奇闻轶事,9,恐怖夜校,南柯儿,"升职在即，学历被卡，奈何囊中羞涩，我贪便宜的上了一家名不见经传的夜校。本以为这学校只是地处偏僻，设施简陋，然而让我万万没想到的是，从此之后我的生活陷入了一个个灵异事件……麻麻的，救命，这学不上了行不行？

书友群645273217，进群敲门砖：南柯最帅",44.0,0.0,926000,https://dss0.baidu.com/7Po3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=30c01a70ecfe9925cb596152029f72ec/8644ebf81a4c510fd310e0af6c59252dd52aa5aa.jpg,6.7
15127,zh1032926,1032926,52430496,玄幻,2,浴天圣帝,梦九落,"神界血灾，
火神莫问世重生竟成为废人莫世！
神力全无，魂珠死寂，
在这个主修魂剑且没有神的魂元星！
他将如何复仇？
那个神秘的语言又究竟代表着什么？
魂剑之力，当真能动天？
浴天之炎，它日可否再现？
这一切的一切，到底怎样才能再续？
......
当时空的巨轮再次转动！
当火神遇到她，还有她，她......命运轮回，火神君临，尔等皆要颤抖！！！
神界至上，莫世道，“谁敢说靠女人不能成神？”

（QQ群：907670215）",1711.0,0.0,928000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=1729518328,463977604&fm=179&app=35&f=JPEG?w=240&h=320&s=B7541FC65561B4F742609CA80300D011",5.8
17782,zh1286572,1286572,55039049,仙侠,4,伏牛图,顺坡下驴,我从乡野来，剑可破虚空，拳可撼星辰，仰面高歌拂䄂过，哪个妖魔敢作声。,796.0,0.0,928000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=107437567,1840806121&fm=179&app=35&f=JPEG?w=267&h=356&s=3C20911998D162DC8511CF8E030070A7",8.1
15531,zh1251497,1251497,50936299,历史,3,开局落草土匪窝,壹两二锅头,山村少年竟然有神秘的身份，还有三个各怀绝技的奇怪师父，这少年究竟是谁，他将肩负什么样的使命，本书将为你一一道来……,2955.0,0.0,929000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3397969384,1679954033&fm=179&app=35&f=JPEG?w=240&h=320&s=A7187D874E1949ED50A16CF303009022",6.2
19240,zh1117067,1117067,53077028,玄幻,2,仁武归一,我家那冰箱,"人生在世，皆有命理。

何为善，何为恶，全在一念之间。

仇恨，欺骗，地位，力量造就了人心中的一己私欲，成为邪恶的养份。然，身居高位仍心怀仁义者，又有几何？为的不过是自己心中那份执念罢了。",1315.0,0.0,929000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3198133893,3318098091&fm=179&app=35&f=JPEG?w=240&h=320&s=7906C7184F9065F3074164C50300A0B6",5.8
18520,zh459986,459986,13082171,仙侠,4,神道一途,王宇樊,生死看淡，不服就干！怎么？不服？那就来战！！漫漫争天路，销魂入道途！且看平凡少年陆离如何步步封神！,8116.0,0.0,930000,https://dss2.baidu.com/-vo3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=80b757b9b3389b5038aae850b302c9ee/54fbb2fb43166d22f92c58334c2309f79052d23a.jpg,6.1
17136,zh1224853,1224853,48571808,玄幻,2,全能王爷,不败顽童,图书管理员赵子栗，一朝穿越到异世，且看现代王爷如何称霸异世,1537.0,0.0,931000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1139198207,883004215&fm=179&app=35&f=JPEG?w=240&h=320&s=6100F11E45414FE51A64A5C30300A0A3",7.3
16477,zh735339,735339,48870457,都市,11,二流猎魔人,笨两点的小傻,二流的猎魔人展开一场二流的冒险，途中遇到各式各样种类繁多的怪物……充满了谜之二流的慵懒气息。毕竟，如果是一流的话就得在每时每刻都保持完美，那样就太累啦~~~~~,1347.0,0.0,932000,https://dss3.baidu.com/9fo3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=ce5d35754fa98226b8942325bcb59532/838ba61ea8d3fd1f64ad153a3c4e251f95ca5f0d.jpg,6.2
18406,zh1276332,1276332,53718902,都市,11,重生之鬼怪电梯,俗雨,"前世的我因为殡葬店拆迁，导致全家被杀。
重生后，坐着电梯来到阴间，帮助完成遗愿，得到丰厚的报酬……",155.0,0.0,932000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2447880669,4032461964&fm=179&app=35&f=JPEG?w=267&h=356&s=7E6A2CC7540204FE16A9E42403007013",6.1
18365,zh721825,721825,37434924,都市,11,俗人的奋斗,纯洁的韩少,"老人说：“文虎这个瘪犊子。别看面上温文尔雅，像是书上写的君子。其实他骨子里是个狠人，对敌人狠，对自己更狠的狠人。”
……
一个俗人，在大都市攀爬的俗人的故事！
本文不会虐主，请放心阅读。",9071.0,0.0,934000,https://dss3.baidu.com/-fo3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=ba0a2a33edcd7b89e939328139136e94/f11f3a292df5e0fef728a3f8576034a85edf7212.jpg,4.9
17889,zh1223700,1223700,54015264,仙侠,4,神级修真者,胖九爷,混沌乱世，幽冥之王降临，幽冥双生，一代神，一代魔，神魔合并，虚空之战，幽冥战死，万年后，幽冥王重生，一人双魂，一代神王，一代魔王，神魔一战，必诛一人！,163.0,0.0,934000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=4044347318,1076226590&fm=179&app=35&f=JPEG?w=240&h=320&s=87B6518546A3ACEA442974810300E083",5.9
18013,zh529082,529082,24916502,奇闻轶事,9,我当摸金校尉那几年,寒潭鹤影,"一张流传千年的地图，一世形影不离的诅咒。为了兄弟情义，为了养家糊口，我随几位同伴凭着一张古老的藏宝图去到大山深处，并深入地下去寻宝，谁知一系列诡异惊悚的事情接连发生，到头来却发现，一切只是诅咒的开始……本书有声版正于喜马拉雅fm、懒人听书连载中。
欢迎大家来QQ交流群：541073307吐槽！寒潭鹤影随时等候！",12000.0,0.0,935000,https://dss0.baidu.com/94o3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=9b00397611d5ad6eaaac6ce8b7fc15e8/8435e5dde71190ef3fdd906dc41b9d16fdfa6059.jpg,6.7
16830,zh1262583,1262583,54612404,玄幻,2,极道元尊,混不自知,"一个莫名穿越的灵魂，一本神秘的“元祖诀”，
这风马牛不相及的两者相遇，
改变天元大陆千百年格局的变数就出现了，
秦无炎手握“元祖诀”，
内养魂力，不死不灭，
外炼肉身，横扫强敌，
战修士，斩妖物，敌精怪，御邪魅，
凡目光所及之处，管你是一朝之主，或是一方大妖，亦或是一宗至尊，都要低下你高傲的头颅，
不然，那便来放手一战，
什么阴谋，算计，
在绝对的实力面前全都是虚妄，
就以尔等为基石，来铸就我极道元尊的无上霸业！
“站在世间巅峰回望过去之事，我这辈子啊，岂是精彩两个字可以形容的？非要总结的话那就是一句话：任你手段三千，我自一拳破之！”—秦无炎",18.0,0.0,935000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=765212342,1533067144&fm=83&app=66&f=JPEG?w=240&h=320&s=6605FC03CEF32BA57A2120B40300F032",5.8
16686,zh1324873,1324873,54593815,历史,3,最狂八皇子,公子新,刘牧重生成为齐国最废物的八皇子！匈奴南下，庙堂之争，皇位归属，西楚女帝……不好意思！我刘牧手下兵强马壮，猛将如云！我全都要！,0.0,0.0,935000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=768201616,1901956442&fm=179&app=35&f=JPEG?w=267&h=356&s=E61F15C74662B3F558EC493603007043",6.1
16686,zh1324873,1324873,54593815,历史,3,最狂八皇子,公子新,"刘牧重生成为齐国最废物的八皇子！
匈奴南下，庙堂之争，皇位归属，西楚女帝……
不好意思！
我刘牧手下兵强马壮，猛将如云！
我全都要！",0.0,0.0,935000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=768201616,1901956442&fm=179&app=35&f=JPEG?w=267&h=356&s=E61F15C74662B3F558EC493603007043",6.1
19892,zh1012633,1012633,52475536,奇幻,1,亵渎之环,爱的鞭策,"一个西方幻想世界里的爱恨情仇，以及那些主人与仆奴的邂逅。






声明：
本故事纯属虚构，如有雷同，纯属巧合。
如果文章内容让您读的开心，那将是最让作者感动的事，因为收获了认可。
如果您读的不爽，请允许作者在此深表歉意，并推荐您直接放弃本书。
读小说还是简单点好，请您读的开心，或者去看那些会让您开心的书。",10000.0,60.0,936000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=416615540,2123790116&fm=179&app=35&f=JPEG?w=240&h=320&s=1B2243CBCC14D4DE0839357903001050",7.4
16647,zh966170,966170,52190740,玄幻,2,九世经轮,包子20,一个世俗凡人，居然成了修士，更被门派认定是大兴之人，一路披荆斩棘，血和泪的铸就，九度轮回，百炼成仙，且看他如何风起云涌，站在万仙之巅，尽在九世经轮。,1704.0,0.0,937000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2859086315,3152382864&fm=179&app=35&f=JPEG?w=240&h=320&s=8E345187C0018CF72D65448C0300A002",7.1
18306,zh858720,858720,51192246,历史,3,不灭的猛虎,陈陌先生,本文讲述了一群当代青年人投身中国国防事业，成为了中国人民武装警察部队一员，在经历过重重选拔后，成功加入代号“猛虎”的特别作战分队，简称“猛虎突击队”，描述了中国人民武装警察部队特战队的热血男儿为了国家的安全勇于牺牲的奉献精神。,1501.0,0.0,938000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1649819801,2206814363&fm=179&app=35&f=JPEG?w=240&h=320&s=7C506D847D133FF95F1075140300D0C0",5.8
18681,zh748741,748741,26460517,都市,11,我家马桶通万界,香水可乐,一个普通少年偶然得到一只马桶，从此他的人生就像开了挂一样畅爽，校花美女统统有，神装宝物都不缺，纵横都市，穿越万界，这一切都始于那只神奇的马桶。,83.0,0.0,938000,https://dss0.baidu.com/94o3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=0bac0d7658e736d15846840aad6763f1/279759ee3d6d55fb0159358c61224f4a21a4ddf9.jpg,4.7
18115,zh72626,72626,81475,玄幻,2,神道,雨落燕飞,"自万年前封印之战结束，破空和碎虚之后的神道高手就已然绝迹。
这世上还有神么？
若有，怎地冷眼旁观，不顾众生疾苦；若无，怎地冥冥之中，一切都似有安排？
神憎恨黑暗，却要连光明也一同毁去，神怜爱世人，却要凡间经历灭世浩劫。
神即将降临，人呢？人已经磨好了刀剑，准备，弑神！
武道境界：锻体、化气、先天、宗师、破空
法道境界：聚灵、凝念、炼神、汇真、碎虚
破空碎虚之后，是为神道！
",2693.0,0.0,939000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2604793412,358145835&fm=179&app=35&f=JPEG?w=267&h=357&s=F601D0071263B7FF8E31D9AC0300A085",8.3
17904,zh657566,657566,42501966,仙侠,4,大灾灭,牛七天,"他灵魂被束，肉身被炼成尸魔，千万年后意外苏醒，从尸魔之身孕育不灭之躯，重新踏入修仙界，却发现灵草遍地无人用，上古炼器之法无人懂，逆天符箓已失传……
看一眼牛七天
看一章牛一年
大灾灭牛气冲天

书友群：612674560来侃大山领红包...",251.0,0.0,939000,https://dss1.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=19661ad53e9b033b2cddf4d823f91ae0/728da9773912b31b7d1dcaf88c18367adbb4e1ea.jpg,5.9
17296,zh1321898,1321898,56542211,都市,11,断绝关系后，她们悔不当初,好好是只小猫咪,上一世，秦家将流落在外的我找回，本以为会亲情美满。谁承想，处处被打压！不仅逼我离家出走，还说我是问题少年！哪怕临死之前，他们依旧冷眼旁观。这一世，我不再忍让，当即跟秦家断绝关系。看着不同以往的我，她们悔不当初……,145.0,0.0,939000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=4065089575,137602415&fm=179&app=35&f=JPEG?w=267&h=356&s=9FA0278F004027FD43293D240300F041",8.9
18100,zh327296,327296,8857872,玄幻,2,召唤神座,贪火燎原,"坐拥浮空仙岛，召唤地球人入侵古老修行世界，问鼎至尊神座。
灵修，魂修，妖修，三个大陆相互征伐。与天争与地争与人争，布局与谋算，热血与豪情，情谊与搏杀尽在此书。
已有完本买断作品《全民升级时代》，并拥有大量存稿，可放心观看。",17000.0,0.0,941000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3330991939,2740700296&fm=179&app=35&f=JPEG?w=267&h=357&s=936C6EA6404206ED1B97A5260300E059",6.1
17083,zh833055,833055,14752148,历史,3,阉党二世祖,有限无敌,"三流大学生穿越了，运气还不错，有一个首辅老子，还有一个兵部尚书岳父，但是阉二代是什么鬼？
看阉党余孽马铖如何在南明乱世中逆袭成功，转变身份成为皇二代！",6015.0,0.0,941000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2476111337,3048665568&fm=179&app=35&f=JPEG?w=240&h=320&s=3E936D874C9265F34A854DF80300D038",6.4
15574,zh1282339,1282339,52718720,历史,3,大明镇抚使,若水三秋酱,前世被虐惨死，东南贼寇狂妄猖獗，百官倾轧，阉党横行霸道，百姓民不聊生，既已重生那就激起浪花，定要让前世仇人血债血偿！,4221.0,0.0,941000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2892674405,1096764319&fm=179&app=35&f=JPEG?w=267&h=356&s=D7826CAC4833CFED181984890300F0C3",7.4
19150,zh749796,749796,48233620,奇闻轶事,9,破暗者,懂个啥,一起离奇的失踪案让叶辰重新回到了带着他万千回忆的城市，然而他不知道的是，一件件案件的背后，不仅仅是人性心理的病垢，还有着不为人知的黑暗。,186.0,0.0,941000,https://dss3.baidu.com/-fo3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=2c48156d22dda3cc0bb1b02237de1532/a8ec8a13632762d0907d284dacec08fa503dc685.jpg,8.1
16417,zh798887,798887,50566322,仙侠,4,仙路茫茫,喝茶不加糖,修仙难得一个缘字，既然有缘踏入仙途，我何不就夺取机缘，争得一份仙缘。修仙路上犹如无根之萍，可缘起，仙道……,1554.0,0.0,943000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2545104063,3453033023&fm=179&app=35&f=JPEG?w=240&h=320&s=45723CC4C00084EE8E75AD1403008091",6.7
18641,zh736759,736759,48907691,科幻,10,绝地求生之落地成神,庚三金,平民小白，偶然得到神器帮助，叱咤游戏，改变人生,351.0,0.0,943000,https://dss0.baidu.com/94o3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=f0b7ee76a3c379317d3d8e2bddf39b76/6d81800a19d8bc3e39722aba8e8ba61ea8d34543.jpg,5.9
18418,zh1197344,1197344,53675456,科幻,10,觉醒玩家,八月未半,"‘欢迎你——选中者。’
姜宁远没想到他只是报了个旅行团，结果却进入到一个副本之中。
战斗升级、创造技能、攻略副本、组建小队、建造基地。
【喂喂喂！我到底算是玩家还是NPC？】",270.0,0.0,943000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2320920393,1604249036&fm=179&app=35&f=JPEG?w=240&h=320&s=E70404E34D74B4CE440B4C2A0300601B",6.4
16216,zh1072264,1072264,52358795,玄幻,2,御兽尊主,八坨羽毛,"空间扭曲，时空裂缝，或许这个世界真的存在多元宇宙
每个时空都有些不同，每个时空又有着相同点……
我所处的时空是以御兽为主时空，我是一名御兽师，我是秦家血脉传承者，我的愿望是统一时空，保护我的时空
书友群：184418125
（希望能有人来吧）",121.0,0.0,943000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1839819512,4209493081&fm=179&app=35&f=JPEG?w=240&h=320&s=27121DC74EE0AAC6784105BC03009002",6.2
18804,zh1249680,1249680,54375006,武侠,7,剑十二,管三金,风卷云刚回来灵蛇舫，得知位列十二仙盟的灵蛇舫惨遭除名的消息，半推半就之下接下了舫主一职。十二妖盟似是蠢蠢欲动，预谋卷土重来。为了防止十二妖盟暗中挑拨，企图分化十二仙盟，风卷云不得已介入此事。,3.0,0.0,946000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=2720844781,2648146470&fm=179&app=35&f=JPEG?w=240&h=320&s=6C00D81B426067B1C83CF5CA010030B1",5.9
15391,zh1176981,1176981,52481982,玄幻,2,斗兽山海,大章玉,超极致还原最真山海经，打造最强传统神话宇宙。从六神创世到五帝平乱，从九霄云外到万丈深渊。一把残剑挡六道、创秘境、收百兽，游尽世间万道。,72000.0,0.0,947000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1500068162,3611707867&fm=179&app=35&f=JPEG?w=240&h=320&s=1508BB57D0C871FD1D14A51F0300F062",6.4
17533,zh900024,900024,51685066,都市,11,这系统有毒,一定要开心,"天降系统，绑定任务却是“重生”？？？（黑人问号脸.jpg）
齐耳表示他无法接受这个事实！！
这系统有点骚，骚断了齐耳的腰…",865.0,0.0,947000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1997491122,1297666346&fm=179&app=35&f=JPEG?w=240&h=320&s=0824E912489179E930F40DCF010080A2",6.5
